id,homeTacklesTotalHT,homeShotsTotalHT,awayDispossessedFT,awayPassSuccessFT,awayRatingsFT,awayDribbleSuccessFT,awayDribblesAttemptedHT,awayTeamLineUp,awayShotsBlockedHT,awayShotsTotalHT,homeDribbleSuccessHT,homeFoulsCommitedFT,homeAerialsTotalFT,homeRatingsHT,awayShotsOnTargetFT,awayShotsBlockedFT,homeInterceptionsHT,awayPossessionHT,homePassesKeyFT,awayShotsOnTargetHT,awayDribblesWonFT,awayTackleSuccessHT,homeCornersTotalFT,homeAerialsTotalHT,homeShotsBlockedFT,awayCornersTotalHT,homeCornersTotalHT,homeDribbleSuccessFT,homeTeamLineUp,awayPassSuccessHT,awayDribblesWonHT,homeDispossessedHT,awayAerialsTotalFT,homeShotsBlockedHT,awayPassesKeyFT,homeTackleSuccessHT,awayPassesKeyHT,homeFormation,awayInterceptionsHT,awayDispossessedHT,refereeName,homeDribblesWonHT,homePossessionFT,awayAerialsTotalHT,awayGoalHT,awayManagerName,awayInterceptionsFT,homeDribbledPastFT,homeGoalHT,awayDribbleSuccessHT,homeGoalFT,awayTacklesTotalHT,homeDribblesWonFT,awayTackleSuccessFT,awayTeam,homeDispossessedFT,awayOffsidesCaughtFT,awayDribbledPastFT,homeShotsOnTargetHT,awayFormation,awayOffsidesCaughtHT,homeDribbledPastHT,awayFoulsCommitedHT,homeShotsTotalFT,homePassSuccessFT,homeFoulsCommitedHT,awayCornersTotalFT,homeTeam,homeManagerName,awayFoulsCommitedFT,homeShotsOnTargetFT,homeDribblesAttemptedHT,awayRatingsHT,homeOffsidesCaughtHT,homeTacklesTotalFT,awayDribbledPastHT,awayGoalFT,homePassesKeyHT,homeOffsidesCaughtFT,homePossessionHT,venueName,awayDribblesAttemptedFT,homeInterceptionsFT,homePassSuccessHT,date,awayTacklesTotalFT,homeRatingsFT,homeDribblesAttemptedFT,homeTackleSuccessFT,awayPossessionFT,awayShotsTotalFT,division
242,16,8,17,59.37,6.36,33.33,8,"Iván Cuéllar,Ognjen Vranjes,Jorge Meré,Luis Hernández,Isma López,Sergio Álvarez,Rachid,Carlos Carmona,Alen Halilovic,Álex Menéndez,Carlos Castro",0,3,75,15,30,6.26,3,0,12,46.79,15,2,7,72.73,10,21,7,2,3,60,"Antonio Adán,Martín Montoya,Germán Pezzella,Bruno,Juan Vargas,Charly Musonda,Petros,Alfred N'Diaye,Foued Kadir,Ricky van Wolfswinkel,Rubén Castro",61.6,3,7,30,4,3,82.14,2,442,12,8,Alfonso Javier Álvarez Izquierdo,5,56.89,21,0,Abelardo Fernández,29,7,0,35.71,1,14,15,62.5,Sporting Gijon,12,0,15,1,4231,0,3,13,18,70.03,9,4,Real Betis,Juan Merino,25,6,7,6.16,1,35,5,1,6,3,53.21,Benito Villamarín,18,17,69.06,20-02-16,36,6.49,24,83.91,43.11,4,La_Liga
243,15,6,16,67.51,6.47,54.17,8,"Germán Lux,Juanfran,Sidnei,Alejandro Arribas,Fernando Navarro,Celso Borges,Álex Bergantiños,Pedro Mosquera,Faycal Fajr,Oriol Riera,Luis Alberto",1,10,46.15,19,48,6.19,3,4,1,53.92,13,1,9,67.65,7,23,2,0,3,45,"Pau López,Javi López,Óscar Duarte,Álvaro González,Víctor Álvarez,Pape Diop,Abraham,Marco Asensio,Víctor Sánchez,Burgui,Felipe Caicedo",67.09,5,8,48,2,14,76.67,8,4231,7,7,Ricardo de Burgos Bengoetxea,7,43.35,23,0,Víctor Sánchez del Amo,16,9,0,58.33,1,22,12,68.52,Deportivo,11,1,12,3,433,0,5,2,16,58.53,6,4,Espanyol,Constantin Galca,4,9,14,6.3,2,31,7,0,5,4,46.08,RCDE Stadium,15,9,61.48,20-02-16,34,6.5,23,79.86,56.65,17,La_Liga
244,9,9,11,48.42,6.08,31.82,7,"Asier Riesgo,Lillo,Mauro Dos Santos,Ion Ansotegi,David Juncà,Gonzalo Escalante,Josip Radosevic,Jota,Adrián,Takashi Inui,Borja Bastón",0,2,62.5,6,37,6.33,3,2,8,35.77,11,1,5,77.08,6,20,0,1,3,57.69,"Sergio Álvarez,Hugo Mallo,Cabral,Sergi Gómez,Jonny,Marcelo Díaz,Pablo Hernández,Daniel Wass,Iago Aspas,Guidetti,Theo Bongonda",43.89,2,6,37,0,6,81.25,2,433,8,2,Mario Melero López,3,62.27,20,0,José Luis Mendilibar,21,5,2,25,3,11,8,66.67,Eibar,11,0,8,6,4231,0,2,14,14,73.19,1,1,Celta Vigo,Eduardo Berizzo,25,9,5,6.06,1,24,3,2,7,5,64.23,Balaídos,13,21,74.71,20-02-16,25,6.68,14,83.33,37.73,7,La_Liga
245,9,4,5,49.86,6.68,38.89,7,"Sergio Rico,Coke,Federico Fazio,Adil Rami,Benoît Trémoulinas,Steven N'Zonzi,Sebastián Cristóforo,Vitolo,Vicente Iborra,Michael Krohn-Dehli,Kevin Gameiro",1,7,66.67,14,47,6.04,7,2,9,42.74,12,5,4,80,3,25,1,7,1,42.86,"Juan Carlos,Tito,Zé Castro,Diego Llorente,Nacho,Roberto Trashorras,Raúl Baena,Pablo Hernández,Jozabed,Bebé,Miku",47.24,2,9,47,0,12,78.57,7,4231,13,2,Javier Estrada Fernández,2,57.06,25,2,Unai Emery,18,4,1,25,2,12,3,81.25,Sevilla,11,5,3,1,4231,3,2,9,14,64.69,7,17,Rayo Vallecano,Paco Jémez,23,5,3,6.55,0,16,2,2,4,0,57.26,Campo de Fútbol de Vallecas,11,17,63.36,21-02-16,18,6.35,7,73.08,42.94,14,La_Liga
246,17,5,9,77.98,6.61,48,14,"Keylor Navas,Daniel Carvajal,Sergio Ramos,Nacho,Marcelo,Mateo Kovacic,Luka Modric,Toni Kroos,Jesé,Isco,Cristiano Ronaldo",1,8,33.33,14,24,6.18,7,2,8,60.78,7,5,14,77.78,6,11,3,4,2,50,"Carlos Kameni,Roberto Rosales,Weligton,Raúl Albentosa,Miguel Torres,Juanpi,Ignacio Camacho,Recio,Ricardo Horta,Charles,Duje Cop",73.94,6,3,24,1,13,67.86,7,442,6,3,Ignacio Iglesias Villanueva,2,40.13,11,1,Zinedine Zidane,14,14,0,41.67,1,10,7,71.3,Real Madrid,9,5,7,2,433,1,6,6,11,62.36,8,6,Malaga,Javier Gracia,12,5,7,6.35,2,37,2,1,4,3,39.22,La Rosaleda,28,17,60.16,21-02-16,23,6.43,14,64.52,59.87,14,La_Liga
247,14,4,12,50.93,6.61,50,10,"Gerónimo Rulli,Aritz Elustondo,Iñigo Martínez,Mikel González,Yuri,Diego Reyes,Asier Illarramendi,Xabi Prieto,Carlos Vela,Jonathas,Mikel Oyarzabal",1,6,50,21,49,6.08,4,2,8,45.93,6,4,11,75,9,17,3,2,3,30.77,"Gorka Iraizoz,De Marcos,Aymeric Laporte,Gurpegi,Balenziaga,San José,Beñat,Markel Susaeta,Muniain,Iñaki Williams,Aduriz",54.56,5,4,49,3,7,62.5,5,4231,14,4,José María Sánchez Martínez,2,58.2,17,1,Eusebio Sacristán,27,11,0,50,0,8,6,80.95,Real Sociedad,10,4,6,1,433,2,5,8,9,63.34,7,3,Athletic Club,Ernesto Valverde,16,2,4,6.31,3,33,2,1,3,4,54.07,San Mamés,21,14,64.52,21-02-16,25,6.25,15,66.67,41.8,9,La_Liga
248,11,4,11,63.26,6.54,45.83,6,"Diego Alves,João Cancelo,Aderlan Santos,Shkodran Mustafi,Guilherme Siqueira,Enzo Pérez,Daniel Parejo,Sofiane Feghouli,André Gomes,Denis Cheryshev,Paco Alcácer",3,6,11.11,18,31,6.17,6,3,8,49.57,11,3,6,92.86,6,16,4,3,3,21.43,"Andrés Fernández,Miguel Lopes,Ricardo Costa,Lombán,Dimitri Foulquier,Fran Rico,Rubén Pérez,Success,Rubén Rochina,Adalberto Peñaranda,David Barral",64.6,3,7,31,0,7,72.73,5,4231,10,5,Iñaki Vicandi Garrido,1,55.05,16,0,Gary Neville,21,6,0,50,1,16,6,85.71,Valencia,10,1,6,2,4231,1,3,10,15,71.75,7,3,Granada,José Ramón Sandoval,18,4,9,6.24,1,24,1,2,4,3,50.43,Los Cármenes,13,15,68.57,21-02-16,33,6.29,23,77.27,44.95,10,La_Liga
249,14,7,11,61.01,6.45,57.14,6,"Alphonse Areola,Mario,Daniele Bonera,Víctor Ruiz,Eric Bailly,Antonio Rukavina,Tomás Pina,Bruno,Samu Castillejo,Cédric Bakambu,Roberto Soldado",0,3,53.85,11,46,6.22,0,1,9,45.11,8,0,9,56.67,10,20,2,1,4,63.89,"Jan Oblak,Juanfran,Stefan Savic,Diego Godín,Filipe Luis,Koke,Gabi,Saúl Ñíguez,Ángel Correa,Antoine Griezmann,Fernando Torres",60.63,4,4,46,1,5,69.23,3,442,12,8,Eduardo Prieto Iglesias,8,59.59,20,0,Marcelino García Toral,23,9,0,66.67,0,19,13,58.33,Villarreal,10,1,13,2,442,1,4,6,13,68.99,6,2,Atletico,Diego Simeone,13,4,15,6.21,0,27,8,0,3,1,54.9,Vicente Calderón,16,17,68.44,21-02-16,31,6.39,21,66.67,40.41,5,La_Liga
250,18,3,19,65.73,6.58,54.17,5,"Javi Varas,David García,Pedro Bigas,Aythami,Javier Garrido,Roque,Nabil El Zhar,Jonathan Viera,Tana,Mubarak Wakaso,Willian José",1,9,0,16,19,6.22,4,1,9,53.24,6,4,7,100,6,11,4,4,3,25,"Asier Riesgo,Ander Capa,Aleksandar Pantic,Ion Ansotegi,David Juncà,Jota,Gonzalo Escalante,Dani García,Takashi Inui,Borja Bastón,Sergi Enrich",69.1,2,5,19,2,11,93.33,8,442,23,13,Pedro Jesús Pérez Montero,0,50.6,11,1,Quique Setién,39,7,0,37.5,0,7,2,90,Las Palmas,9,3,2,1,4141,3,2,4,10,59.79,9,6,Eibar,José Luis Mendilibar,9,4,2,6.22,0,32,0,1,3,0,46.76,Ipurúa,13,24,67.48,26-02-16,16,6.33,7,79.31,49.4,12,La_Liga
251,15,7,16,55.9,6.51,40,9,"Jan Oblak,Juanfran,Giménez,Diego Godín,Filipe Luis,Saúl Ñíguez,Augusto Fernández,Gabi,Koke,Antoine Griezmann,Fernando Torres",1,5,70.83,15,36,6.24,5,1,9,37.16,8,2,12,64.1,2,21,4,5,1,57.33,"Keylor Navas,Daniel Carvajal,Raphael Varane,Sergio Ramos,Danilo,Luka Modric,Toni Kroos,Isco,James Rodríguez,Karim Benzema,Cristiano Ronaldo",63.75,3,7,36,2,7,79.17,5,433,9,6,Carlos Clos Gómez,7,65.71,21,0,Diego Simeone,16,12,0,33.33,0,17,18,68.02,Atletico,18,2,18,1,442,2,3,8,15,79.12,7,5,Real Madrid,Zinedine Zidane,13,3,10,6.16,1,44,7,1,3,1,62.84,Santiago Bernabéu,28,14,81.54,27-02-16,48,6.43,30,71.88,34.29,9,La_Liga
252,14,7,14,57.34,6.43,55.56,6,"Sergio Álvarez,Hugo Mallo,Cabral,Sergi Gómez,Jonny,Pablo Hernández,Nemanja Radoja,Iago Aspas,Orellana,Theo Bongonda,Guidetti",1,4,40.91,11,25,6.24,3,1,12,46.03,11,0,7,70,4,11,4,2,3,50,"Vicente Guaita,Damián Suárez,Cala,Emiliano Velázquez,Yoda,Mehdi Lacen,Juan Rodríguez,Pablo Sarabia,Víctor Rodríguez,Wanderson,Álvaro Vázquez",58.83,1,5,25,3,7,94.44,2,4231,13,8,David José Fernández Borbalán,5,53.35,11,0,Eduardo Berizzo,20,7,0,16.67,0,17,10,67.31,Celta Vigo,10,1,10,1,4231,0,1,5,14,63.38,9,5,Getafe,Fran Escribá,15,2,12,6.21,0,28,5,1,6,0,53.97,Coliseum Alfonso Pérez,14,17,66.3,27-02-16,30,6.38,20,72.22,46.65,9,La_Liga
253,19,5,11,53.49,6.73,52.22,13,"Pau López,Javi López,Óscar Duarte,Álvaro González,Víctor Álvarez,Pape Diop,Víctor Sánchez,Abraham,Marco Asensio,Gerard Moreno,Burgui",0,6,77.78,14,23,6.29,7,2,7,42.82,8,3,12,61.76,5,16,0,0,2,63.89,"Iván Cuéllar,Ognjen Vranjes,Jorge Meré,Luis Hernández,Isma López,Carlos Carmona,Omar Mascarell,Rachid,Jony,Antonio Sanabria,Carlos Castro",52.43,8,11,23,0,8,62.82,4,442,17,6,Carlos Velasco Carballo,8,54.72,16,1,Constantin Galca,24,12,1,60.42,2,22,14,66.67,Espanyol,19,1,14,2,433,1,8,2,13,67.33,7,2,Sporting Gijon,Abelardo Fernández,14,5,11,6.28,0,32,8,4,2,0,57.18,El Molinón,21,14,66.51,27-02-16,41,6.38,22,68.84,45.28,12,La_Liga
254,15,10,21,59.65,6.28,55.56,7,"Juan Carlos,Quini,Zé Castro,Diego Llorente,Tito,Manuel Iturra,Roberto Trashorras,Adrián Embarba,Piti,Bebé,Miku",0,3,44.44,15,31,6.48,4,2,14,60.09,14,0,6,75,8,13,9,4,2,37.5,"Antonio Adán,Francisco Molinero,Germán Pezzella,Bruno,Juan Vargas,Joaquín,Petros,Dani Ceballos,Charly Musonda,Jorge Molina,Rubén Castro",63.35,4,7,31,3,6,70.83,1,442,6,8,Antonio Miguel Mateu Lahoz,5,43.16,13,0,Paco Jémez,12,6,2,58.33,2,18,7,79.63,Rayo Vallecano,15,3,7,3,4231,2,4,7,20,57.43,4,8,Real Betis,Juan Merino,15,4,11,6.02,1,32,5,2,7,2,39.91,Benito Villamarín,11,26,56.35,27-02-16,33,6.63,18,82.1,56.84,11,La_Liga
255,8,4,7,59.72,6.43,54.55,6,"Carlos Kameni,Roberto Rosales,Weligton,Raúl Albentosa,Federico Ricca,Juanpi,Pablo Fornals,Recio,Ricardo Horta,Charles,Duje Cop",1,4,66.67,17,43,6.2,3,3,7,50.31,7,1,7,77.78,8,22,2,3,3,64.29,"Gerónimo Rulli,Zaldúa,Iñigo Martínez,Mikel González,Yuri,Diego Reyes,Rubén Pardo,Carlos Vela,Xabi Prieto,Bruma,Mikel Oyarzabal",62.91,3,8,43,0,5,62.5,2,4231,9,2,Alberto Undiano Mallenco,2,59.63,22,0,Javier Gracia,20,7,0,50,1,11,10,64,Malaga,13,3,10,2,442,0,3,6,10,61.13,10,3,Real Sociedad,Eusebio Sacristán,14,3,3,6.18,1,20,2,1,3,2,49.69,Anoeta,13,13,55.37,27-02-16,29,6.34,16,66.67,40.37,8,La_Liga
256,12,8,10,61.53,6.44,50,7,"Sergio Rico,Coke,Timothée Kolodziejczak,Adil Rami,Benoît Trémoulinas,Steven N'Zonzi,Sebastián Cristóforo,Vitolo,Vicente Iborra,Michael Krohn-Dehli,Kevin Gameiro",2,5,60,13,16,6.22,3,2,8,31.06,12,2,8,70.59,6,7,5,3,4,50.98,"Claudio Bravo,Aleix Vidal,Jeremy Mathieu,Gerard Piqué,Jordi Alba,Sergi Roberto,Sergio Busquets,Arda Turan,Lionel Messi,Luis Suárez,Neymar",54.21,2,11,16,3,9,77.78,4,433,9,5,Santiago Jaime Latre,8,63.58,7,1,Unai Emery,18,8,1,28.57,2,24,12,70.51,Sevilla,13,0,12,3,4231,0,2,4,17,79.72,5,7,Barcelona,Luis Enrique,10,8,13,6.28,0,26,8,1,5,2,68.94,Camp Nou,16,12,81.48,28-02-16,36,6.52,23,65.83,36.42,11,La_Liga
257,17,5,9,73.58,6.06,50,10,"Diego Mariño,Jefferson Lerma,Carl Medjani,David Navarro,Toño,Joan Verdú,Simao Mate,Verza,Morales,Deyverson,Giuseppe Rossi",1,5,41.67,15,22,6.45,1,3,10,53.27,8,1,8,70,3,12,0,3,1,45,"Alphonse Areola,Eric Bailly,Mateo Musacchio,Daniele Bonera,Adrián Marín,Nahuel,Bruno,Manu Trigueros,Samu Castillejo,Leo Baptistao,Adrián",69.58,6,4,22,0,6,67.86,4,442,9,7,Alejandro José Hernández Hernández,5,48.92,12,0,Joan Francesc Ferrer,16,8,2,55.56,3,17,9,73.21,Levante,12,0,9,2,442,0,6,9,9,79.79,5,4,Villarreal,Marcelino García Toral,12,3,13,6.05,3,24,5,0,4,4,46.73,El Madrigal,15,20,74.63,28-02-16,34,6.78,22,67.5,51.08,7,La_Liga
258,18,2,10,63.83,6.58,54.55,10,"Gorka Iraizoz,Eneko Bóveda,Aymeric Laporte,Etxeita,Balenziaga,Beñat,Elustondo,De Marcos,Mikel Rico,Muniain,Sabin",3,5,25,9,36,6.2,4,4,6,50.6,8,0,9,87.5,7,17,3,2,2,20.51,"Diego Alves,João Cancelo,Aderlan Santos,Shkodran Mustafi,José Gayá,Enzo Pérez,Santi Mina,André Gomes,Daniel Parejo,Denis Cheryshev,Álvaro Negredo",69.67,7,5,36,0,10,65.38,2,4141,14,8,Jesús Gil Manzano,2,51.44,17,0,Ernesto Valverde,27,9,0,71.43,0,14,8,83.89,Athletic Club,6,0,8,0,4231,0,7,4,9,72.92,6,7,Valencia,Gary Neville,13,3,9,6.21,1,25,2,3,2,4,49.4,Mestalla,15,10,76.97,28-02-16,39,6.27,33,71.3,48.56,13,La_Liga
259,18,7,11,60.61,6.58,58.82,11,"Andrés Fernández,Miguel Lopes,Jean-Sylvain Babin,Ricardo Costa,Cristiano Biraghi,Rubén Rochina,Abdoulaye Doucouré,Rene Krhin,Success,Youssef El-Arabi,Adalberto Peñaranda",0,3,50,12,27,6.11,3,2,12,37.89,10,2,12,85.71,6,14,6,3,3,42.31,"Germán Lux,Juanfran,Alejandro Arribas,Fernando Navarro,Luisinho,Celso Borges,Álex Bergantiños,Pedro Mosquera,Faycal Fajr,Lucas Pérez,Luis Alberto",58.31,8,5,27,3,6,63.33,1,433,6,7,Juan Martínez Munuera,1,60.75,14,1,José González,15,12,0,66.67,0,7,6,73.81,Granada,8,5,6,1,442,1,8,4,14,76.56,5,6,Deportivo,Víctor Sánchez del Amo,12,2,2,6.28,1,30,1,1,4,1,62.11,Riazor,19,25,80.22,28-02-16,22,6.28,14,64.81,39.25,10,La_Liga
260,14,7,8,77.12,6.14,56.25,11,"Gerónimo Rulli,Aritz Elustondo,Alberto De la Bella,Mikel González,Héctor,Diego Reyes,Asier Illarramendi,Esteban Granero,Bruma,Jonathas,Xabi Prieto",0,1,50,19,23,6.35,1,1,16,44.23,11,0,16,63.64,8,12,3,0,5,43.75,"Jan Oblak,Juanfran,Diego Godín,Giménez,Filipe Luis,Koke,Augusto Fernández,Gabi,Saúl Ñíguez,Luciano Vietto,Antoine Griezmann",66.36,7,3,23,2,6,50,0,442,24,3,Alejandro José Hernández Hernández,6,51.17,12,0,Eusebio Sacristán,32,16,1,65,3,14,9,72.73,Real Sociedad,11,1,9,2,433,1,7,5,12,75.36,9,1,Atletico,Diego Simeone,10,5,11,6.09,2,36,6,0,8,4,55.77,Vicente Calderón,28,20,77.84,01-03-16,31,6.69,20,55.56,48.83,7,La_Liga
261,13,5,9,65.16,5.92,56.25,10,"Vicente Guaita,Emi,Santiago Vergini,Cala,Álvaro Pereira,Mehdi Lacen,Álvaro Medrán,Yoda,Pablo Sarabia,Wanderson,Stefan Scepovic",4,7,71.43,20,25,6.43,2,4,11,56.81,9,1,10,50,2,11,2,4,1,64.29,"Javi Varas,David García,Pedro Bigas,Aythami,Javier Garrido,Roque,Momo,Jonathan Viera,Tana,Mubarak Wakaso,Willian José",60.94,5,3,25,2,5,63.33,4,4141,9,3,Mario Melero López,6,53.04,11,0,Fran Escribá,24,10,2,44.44,4,12,11,55,Getafe,8,2,11,2,4231,2,5,8,11,73.03,10,6,Las Palmas,Quique Setién,12,5,9,5.92,0,26,6,0,4,1,43.19,Gran Canaria,17,20,63.16,01-03-16,25,6.82,17,58.73,46.96,10,La_Liga
262,12,3,13,63.17,6.46,77.27,5,"Diego Alves,Antonio Barragán,Aderlan Santos,Shkodran Mustafi,José Gayá,André Gomes,Javi Fuego,Daniel Parejo,Sofiane Feghouli,Paco Alcácer,Denis Cheryshev",2,3,61.11,19,41,6.33,2,7,15,57.7,5,1,10,62.82,4,16,3,3,1,45.83,"Carlos Kameni,Roberto Rosales,Igor Filipenko,Raúl Albentosa,Miguel Torres,Juanpi,Recio,Ignacio Camacho,Gonzalo Castro,Charles,Duje Cop",74.63,4,8,41,1,11,65,3,442,8,7,José Luis González González,7,50.06,16,1,Gary Neville,16,10,1,80,1,20,7,76.98,Valencia,13,3,7,1,433,1,4,6,11,57.75,11,5,Malaga,Javier Gracia,16,1,12,6.1,1,26,7,2,2,1,42.3,La Rosaleda,13,22,58.65,02-03-16,29,6.31,16,63.64,49.94,12,La_Liga
263,12,5,4,78.54,6.64,67.59,10,"Keylor Navas,Danilo,Raphael Varane,Pepe,Nacho,Casemiro,Toni Kroos,Lucas Vázquez,James Rodríguez,Cristiano Ronaldo,Borja Mayoral",2,11,45.45,12,26,6.21,8,3,3,55.72,10,3,15,70.59,3,13,0,7,2,33.33,"Diego Mariño,Iván López,Carl Medjani,Zouhair Feddal,Lucas Orban,Víctor Camarasa,Jefferson Lerma,Simao Mate,Morales,Deyverson,Giuseppe Rossi",81.33,5,7,26,0,17,58.33,7,442,8,2,Ricardo de Burgos Bengoetxea,6,47.48,13,2,Zinedine Zidane,15,15,1,50,1,19,9,77.96,Real Madrid,12,2,9,3,4231,1,5,6,12,77.41,5,10,Levante,Joan Francesc Ferrer,11,4,12,6.33,1,26,6,3,4,1,44.28,Ciutat de Valencia,22,11,73.95,02-03-16,37,6.29,25,44.44,52.52,21,La_Liga
264,12,6,8,66.43,6.12,40.28,9,"Stipe Pletikosa,Laure,Alejandro Arribas,Alberto Lopo,Fernando Navarro,Faycal Fajr,Celso Borges,Pedro Mosquera,Jonás Gutiérrez,Lucas Pérez,Oriol Riera",1,3,25,5,38,6.47,4,1,7,36.42,9,1,8,77.78,1,18,2,1,0,40,"Gorka Iraizoz,De Marcos,Aymeric Laporte,Etxeita,Íñigo Lekue,San José,Beñat,Markel Susaeta,Raúl García,Muniain,Aduriz",57.59,2,2,38,1,8,90.74,3,4231,15,3,Antonio Miguel Mateu Lahoz,2,53.75,18,0,Víctor Sánchez del Amo,33,8,2,13.89,4,10,6,70,Deportivo,6,3,6,3,442,2,2,8,13,69.15,5,2,Athletic Club,Ernesto Valverde,14,6,8,6.06,2,26,2,1,4,3,63.58,San Mamés,18,16,75.26,02-03-16,21,6.79,15,75.83,46.25,8,La_Liga
265,10,2,14,61.79,6.41,40,7,"Alphonse Areola,Mario,Víctor Ruiz,Eric Bailly,Antonio Rukavina,Denis Suárez,Manu Trigueros,Tomás Pina,Nahuel,Leo Baptistao,Cédric Bakambu",0,5,60,8,16,6.19,3,1,9,32.6,5,3,4,62.5,9,8,3,1,5,55.56,"Sergio Álvarez,Hugo Mallo,Cabral,Sergi Gómez,Jonny,Marcelo Díaz,Daniel Wass,Iago Aspas,Orellana,Nolito,Guidetti",64.54,2,3,16,0,6,80,5,4231,12,3,Santiago Jaime Latre,4,66.53,8,0,Marcelino García Toral,26,4,0,28.57,0,9,6,68.75,Villarreal,8,1,6,1,442,1,2,8,11,77.34,1,2,Celta Vigo,Eduardo Berizzo,18,4,6,6.22,1,24,4,0,1,2,67.4,Balaídos,10,16,78.15,02-03-16,18,6.4,10,80.95,33.47,6,La_Liga
266,7,7,9,64.86,6.33,59.09,5,"Asier Riesgo,Lillo,Aleksandar Pantic,Iván Ramis,David Juncà,Gonzalo Escalante,Josip Radosevic,Dani García,Adrián,Borja Bastón,Sergi Enrich",1,5,62.5,12,35,6.39,6,1,10,45.54,11,2,7,63.64,12,16,4,5,1,57.14,"Sergio Rico,Mariano,Adil Rami,Daniel Carriço,Benoît Trémoulinas,Steven N'Zonzi,Sebastián Cristóforo,Reyes,Éver Banega,Michael Krohn-Dehli,Fernando Llorente",64.88,4,6,35,2,9,42.86,4,4231,13,2,Juan Martínez Munuera,8,51.66,16,0,José Luis Mendilibar,24,7,1,80,1,18,11,66.67,Eibar,10,4,11,1,442,3,4,6,14,71.76,5,6,Sevilla,Unai Emery,13,4,12,6.07,2,21,8,0,6,3,54.46,Ramón-Sánchez Pizjuán,12,19,77.05,02-03-16,28,6.62,18,62.75,48.34,11,La_Liga
267,9,7,11,57.61,6.34,31.25,1,"Iván Cuéllar,Ognjen Vranjes,Jorge Meré,Luis Hernández,Roberto Canella,Alberto Lora,Omar Mascarell,Sergio Álvarez,Jony,Antonio Sanabria,Carlos Castro",3,3,58.33,24,31,6.21,0,3,11,45.02,8,0,3,65,4,20,3,1,1,60,"Andrés Fernández,Miguel Lopes,Jean-Sylvain Babin,Ricardo Costa,Cristiano Biraghi,Rubén Rochina,Abdoulaye Doucouré,Fran Rico,Success,Youssef El-Arabi,Adalberto Peñaranda",54.44,0,4,31,1,3,100,2,442,12,8,Javier Estrada Fernández,4,52.14,20,0,Abelardo Fernández,23,3,0,0,2,11,7,67.65,Sporting Gijon,8,1,7,4,442,0,0,8,13,62.11,9,1,Granada,José González,13,8,7,6.22,1,20,4,0,4,1,54.98,Los Cármenes,9,19,59.99,03-03-16,20,6.45,12,86.84,47.86,4,La_Liga
